promptid,stage,judge,digest,seed,num_ctx,instrument,system_mode,forced_schema,FCD,FGR,FDF,ECS,clamped,approx_tokens,latency_s,attempts,outcome
267,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.1,0.5,0.7,0,488,15.04,1,ok
268,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.8,0,508,15.01,1,ok
268,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.9,0.6,0.9,0,508,15.01,1,ok
268,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.4,0.3,0.7,0,508,15.01,1,ok
269,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.2,0.0,0.0,0,1583,17.31,1,ok
269,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.6,0.7,0,1583,17.31,1,ok
269,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.7,0.4,0.6,0,1583,17.31,1,ok
270,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,0.9,0.0,0.0,0,1399,16.91,1,ok
270,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.8,0.4,0.9,0,1399,16.91,1,ok
270,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.2,0.8,0,1399,16.91,1,ok
271,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.4,0.6,0,545,14.94,1,ok
271,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.05,0.3,0.8,0,545,14.94,1,ok
271,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.0,0.1,0.4,0,545,14.94,1,ok
272,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1656,18.11,1,ok
272,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.7,0.3,0.6,0,1656,18.11,1,ok
272,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.9,0,1656,18.11,1,ok
273,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.0,0.8,0.9,0,496,15.52,1,ok
273,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.1,0.4,0.6,0,496,15.52,1,ok
273,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.0,0.3,0.5,0,496,15.52,1,ok
274,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.8,0,522,15.4,1,ok
274,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.9,0.7,0.85,0,522,15.4,1,ok
274,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.4,0.7,0,522,15.4,1,ok
275,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.1,0.2,0,1611,18.68,1,ok
275,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.4,0.9,0,1611,18.68,1,ok
275,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.3,0.8,0,1611,18.68,1,ok
276,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1375,18.25,1,ok
276,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.7,0.3,0.6,0,1375,18.25,1,ok
276,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.5,0.1,0.4,0,1375,18.25,1,ok
277,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.8,0,601,15.16,1,ok
277,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.6,0.8,0,601,15.16,1,ok
277,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.4,0.3,0.7,0,601,15.16,1,ok
278,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1883,18.89,1,ok
278,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.6,0.8,0,1883,18.89,1,ok
278,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.15,0.2,0.4,0.7,0,1883,18.89,1,ok
279,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.0,0.3,0.4,0,593,15.78,1,ok
279,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.7,0.8,0,593,15.78,1,ok
279,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.0,0.3,0.4,0,593,15.78,1,ok
280,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,1.0,0.0,0.0,0,1547,19.24,1,ok
280,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.7,0,1547,19.24,1,ok
280,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.6,0.3,0.5,0,1547,19.24,1,ok
281,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,980,19.67,1,missing_keys
281,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,980,19.67,1,missing_keys
281,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,980,19.67,1,missing_keys
282,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.6,0,591,17.13,1,ok
282,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.5,0,591,17.13,1,ok
282,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.6,0.3,0.4,0,591,17.13,1,ok
283,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.1,1.0,1.0,0,491,16.34,1,ok
283,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.8,0.7,0.9,0,491,16.34,1,ok
283,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.3,0.5,0.8,0,491,16.34,1,ok
284,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,510,16.17,1,ok
284,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.7,0.85,0,510,16.17,1,ok
284,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.6,0.8,0,510,16.17,1,ok
285,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.6,0,599,16.47,1,ok
285,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.15,0.8,0.8,0.9,0,599,16.47,1,ok
285,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.4,0.6,0.7,0,599,16.47,1,ok
286,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,567,16.41,1,ok
286,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.4,0.7,0.85,0,567,16.41,1,ok
286,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.3,0.6,0.8,0,567,16.41,1,ok
287,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.4,0.6,0,548,16.34,1,ok
287,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.05,0.3,0.4,0,548,16.34,1,ok
287,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.0,0.1,0.2,0,548,16.34,1,ok
288,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.3,0.4,0,526,16.58,1,ok
288,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.15,0.8,0.9,0.95,0,526,16.58,1,ok
288,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.6,0.7,0.8,0,526,16.58,1,ok
289,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.8,0.7,0,608,16.45,1,ok
289,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.9,0.6,0.5,0,608,16.45,1,ok
289,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.4,0.4,0,608,16.45,1,ok
290,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.6,0,567,16.45,1,ok
290,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.7,0,567,16.45,1,ok
290,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.9,0.6,0.8,0,567,16.45,1,ok
291,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.4,0.6,0,553,16.48,1,ok
291,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.15,0.8,0.7,0.85,0,553,16.48,1,ok
291,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.3,0.4,0.6,0,553,16.48,1,ok
292,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.2,0.0,0.0,0,1501,19.13,1,ok
292,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.3,0.6,0,1501,19.13,1,ok
292,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.7,0.1,0.4,0,1501,19.13,1,ok
293,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,604,16.53,1,ok
293,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.15,0.3,0.7,0.85,0,604,16.53,1,ok
293,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.2,0.3,0.6,0,604,16.53,1,ok
294,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.85,0.0,0.0,0,1428,19.17,1,ok
294,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.6,0.7,0.2,0.3,0,1428,19.17,1,ok
294,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.4,0.8,0.9,0,1428,19.17,1,ok
295,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.3,0.4,0,585,16.29,1,ok
295,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.5,0.6,0,585,16.29,1,ok
295,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.7,0.2,0.5,0,585,16.29,1,ok
296,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,1.0,1.0,0.0,0.0,0,1550,19.06,1,ok
296,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.4,0.7,0,1550,19.06,1,ok
296,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.6,0.3,0.8,0,1550,19.06,1,ok
297,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.5,0.8,0,508,16.34,1,ok
297,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.7,0.9,0,508,16.34,1,ok
297,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,1.0,0.8,0.9,0,508,16.34,1,ok
298,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.8,0.9,0,588,16.63,1,ok
298,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.8,0.6,0.7,0,588,16.63,1,ok
298,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.5,0.4,0.6,0,588,16.63,1,ok
299,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.0,1.0,1.0,0,488,16.41,1,ok
299,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.2,0.8,0.9,0,488,16.41,1,ok
299,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.1,0.5,0.7,0,488,16.41,1,ok
300,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.8,0.9,0,508,15.82,1,ok
300,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.2,0.7,0.85,0,508,15.82,1,ok
300,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.6,0.8,0,508,15.82,1,ok
301,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.2,0.0,0.0,0,1583,18.14,1,ok
301,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.85,0.6,0.7,0,1583,18.14,1,ok
301,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.7,0.4,0.6,0,1583,18.14,1,ok
302,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1399,19.84,1,missing_keys
302,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1399,19.84,1,missing_keys
302,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,,,,,0,1399,19.84,1,missing_keys
303,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.4,0.6,0,545,15.6,1,ok
303,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.05,0.3,0.4,0,545,15.6,1,ok
303,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.0,0.1,0.2,0,545,15.6,1,ok
304,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1655,18.72,1,ok
304,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.9,0.3,0.6,0,1655,18.72,1,ok
304,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.5,0.9,0,1655,18.72,1,ok
305,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.0,0.8,0.9,0,496,16.22,1,ok
305,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.4,0.6,0,496,16.22,1,ok
305,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.0,0.3,0.5,0,496,16.22,1,ok
306,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.0,0.0,0.5,0.8,0,522,15.49,1,ok
306,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.9,0.7,0.6,0,522,15.49,1,ok
306,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.4,0.3,0.5,0,522,15.49,1,ok
307,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.1,0.2,0,1611,18.82,1,ok
307,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.9,0.4,0.85,0,1611,18.82,1,ok
307,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.2,0.7,0.3,0.9,0,1611,18.82,1,ok
308,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.95,0.8,0.0,0.0,0,1374,18.9,1,ok
308,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.4,0.9,0.3,0.6,0,1374,18.9,1,ok
308,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.5,0.7,0.1,0.4,0,1374,18.9,1,ok
309,front,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.05,0.1,0.8,0.9,0,601,14.87,1,ok
309,second,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.1,0.2,0.7,0.85,0,601,14.87,1,ok
309,third,gemma4:12b,4eb23ef187e2c5462566d6a1d3bbbc2f1346d0b4327cbb66d58fffbcc9b2b05c,20260801,16384,original,original,0,0.3,0.4,0.5,0.7,0,601,14.87,1,ok
